ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,Sales
575,20220725,20220806,20220801,11895,SO62815,2384
217,20220725,20220806,20220801,11895,SO62815,35
585,20220725,20220806,20220801,14300,SO62816,742
486,20220725,20220806,20220801,14300,SO62816,159
585,20220725,20220806,20220801,29080,SO62817,742
222,20220725,20220806,20220801,29080,SO62817,35
574,20220725,20220806,20220801,11462,SO62818,2384
214,20220725,20220806,20220801,11462,SO62818,35
584,20220725,20220806,20220801,27511,SO62819,540
479,20220725,20220806,20220801,27511,SO62819,9
538,20220726,20220807,20220802,24382,SO62820,21
480,20220726,20220807,20220802,24382,SO62820,2
483,20220726,20220807,20220802,24382,SO62820,120
528,20220726,20220807,20220802,25110,SO62821,5
222,20220726,20220807,20220802,25110,SO62821,35
478,20220726,20220807,20220802,11753,SO62822,10
217,20220726,20220807,20220802,13983,SO62823,35
237,20220726,20220807,20220802,14233,SO62824,50
372,20220726,20220807,20220802,16442,SO62825,2443
540,20220726,20220807,20220802,16442,SO62825,33
529,20220726,20220807,20220802,16442,SO62825,4
357,20220726,20220807,20220802,15625,SO62826,2320
485,20220726,20220807,20220802,15625,SO62826,22
359,20220726,20220807,20220802,13557,SO62827,2295
485,20220726,20220807,20220802,13557,SO62827,22
487,20220726,20220807,20220802,13557,SO62827,55
355,20220726,20220807,20220802,15623,SO62828,2320
473,20220726,20220807,20220802,15623,SO62828,64
485,20220726,20220807,20220802,15623,SO62828,22
489,20220726,20220807,20220802,11520,SO62829,54
225,20220726,20220807,20220802,11520,SO62829,9
529,20220726,20220807,20220802,11024,SO62830,4
480,20220726,20220807,20220802,11024,SO62830,2
484,20220726,20220807,20220802,11024,SO62830,8
539,20220726,20220807,20220802,11619,SO62831,25
529,20220726,20220807,20220802,11619,SO62831,4
480,20220726,20220807,20220802,11619,SO62831,2
538,20220726,20220807,20220802,28236,SO62832,21
529,20220726,20220807,20220802,28236,SO62832,4
222,20220726,20220807,20220802,28236,SO62832,35
541,20220726,20220807,20220802,26636,SO62833,29
530,20220726,20220807,20220802,26636,SO62833,5
480,20220726,20220807,20220802,26636,SO62833,2
538,20220726,20220807,20220802,11276,SO62834,21
529,20220726,20220807,20220802,11276,SO62834,4
541,20220726,20220807,20220802,27290,SO62835,29
535,20220726,20220807,20220802,25894,SO62836,25
465,20220726,20220807,20220802,25894,SO62836,24
540,20220726,20220807,20220802,24312,SO62837,33
529,20220726,20220807,20220802,24312,SO62837,4
536,20220726,20220807,20220802,23491,SO62838,30
528,20220726,20220807,20220802,23491,SO62838,5
482,20220726,20220807,20220802,23491,SO62838,9
477,20220726,20220807,20220802,18658,SO62839,5
490,20220726,20220807,20220802,18658,SO62839,54
535,20220726,20220807,20220802,17837,SO62840,25
528,20220726,20220807,20220802,17837,SO62840,5
225,20220726,20220807,20220802,17837,SO62840,9
214,20220726,20220807,20220802,17837,SO62840,35
535,20220726,20220807,20220802,17758,SO62841,25
528,20220726,20220807,20220802,17758,SO62841,5
480,20220726,20220807,20220802,17758,SO62841,2
528,20220726,20220807,20220802,19062,SO62842,5
535,20220726,20220807,20220802,19062,SO62842,25
478,20220726,20220807,20220802,19062,SO62842,10
477,20220726,20220807,20220802,19062,SO62842,5
222,20220726,20220807,20220802,19062,SO62842,35
477,20220726,20220807,20220802,21836,SO62843,5
477,20220726,20220807,20220802,25781,SO62844,5
217,20220726,20220807,20220802,25781,SO62844,35
529,20220726,20220807,20220802,24563,SO62845,4
480,20220726,20220807,20220802,24563,SO62845,2
530,20220726,20220807,20220802,17710,SO62846,5
214,20220726,20220807,20220802,17710,SO62846,35
225,20220726,20220807,20220802,17710,SO62846,9
485,20220726,20220807,20220802,16666,SO62847,22
222,20220726,20220807,20220802,16666,SO62847,35
465,20220726,20220807,20220802,16666,SO62847,24
485,20220726,20220807,20220802,13228,SO62848,22
217,20220726,20220807,20220802,13228,SO62848,35
485,20220726,20220807,20220802,13297,SO62849,22
537,20220726,20220807,20220802,12067,SO62850,35
528,20220726,20220807,20220802,12067,SO62850,5
214,20220726,20220807,20220802,12067,SO62850,35
589,20220726,20220807,20220802,14634,SO62851,769
476,20220726,20220807,20220802,14634,SO62851,70
588,20220726,20220807,20220802,14610,SO62852,769
592,20220726,20220807,20220802,22118,SO62853,565
478,20220726,20220807,20220802,22118,SO62853,10
477,20220726,20220807,20220802,22118,SO62853,5
359,20220726,20220807,20220802,15023,SO62854,2295
485,20220726,20220807,20220802,15023,SO62854,22
472,20220726,20220807,20220802,15023,SO62854,64
357,20220726,20220807,20220802,14457,SO62855,2320
478,20220726,20220807,20220802,14457,SO62855,10
477,20220726,20220807,20220802,14457,SO62855,5
465,20220726,20220807,20220802,14457,SO62855,24
359,20220726,20220807,20220802,14438,SO62856,2295
485,20220726,20220807,20220802,14438,SO62856,22
214,20220726,20220807,20220802,14438,SO62856,35
353,20220726,20220807,20220802,12027,SO62857,2320
478,20220726,20220807,20220802,12027,SO62857,10
477,20220726,20220807,20220802,12027,SO62857,5
355,20220726,20220807,20220802,12030,SO62858,2320
485,20220726,20220807,20220802,12030,SO62858,22
228,20220726,20220807,20220802,12030,SO62858,50
376,20220726,20220807,20220802,20430,SO62859,2443
222,20220726,20220807,20220802,20430,SO62859,35
380,20220726,20220807,20220802,20447,SO62860,2443
479,20220726,20220807,20220802,20447,SO62860,9
477,20220726,20220807,20220802,20447,SO62860,5
376,20220726,20220807,20220802,20253,SO62861,2443
477,20220726,20220807,20220802,20253,SO62861,5
479,20220726,20220807,20220802,20253,SO62861,9
388,20220726,20220807,20220802,24478,SO62862,1120
222,20220726,20220807,20220802,24478,SO62862,35
596,20220726,20220807,20220802,16161,SO62863,540
485,20220726,20220807,20220802,16161,SO62863,22
217,20220726,20220807,20220802,16161,SO62863,35
488,20220726,20220807,20220802,16161,SO62863,54
353,20220726,20220807,20220802,13160,SO62864,2320
487,20220726,20220807,20220802,13160,SO62864,55
359,20220726,20220807,20220802,13638,SO62865,2295
478,20220726,20220807,20220802,13638,SO62865,10
477,20220726,20220807,20220802,13638,SO62865,5
491,20220726,20220807,20220802,13638,SO62865,54
578,20220726,20220807,20220802,25863,SO62866,1215
477,20220726,20220807,20220802,25863,SO62866,5
479,20220726,20220807,20220802,25863,SO62866,9
480,20220726,20220807,20220802,25863,SO62866,2
562,20220726,20220807,20220802,12710,SO62867,2384
222,20220726,20220807,20220802,12710,SO62867,35
382,20220726,20220807,20220802,19704,SO62868,1120
479,20220726,20220807,20220802,19704,SO62868,9
477,20220726,20220807,20220802,19704,SO62868,5
481,20220726,20220807,20220802,19704,SO62868,9
382,20220726,20220807,20220802,28376,SO62869,1120
479,20220726,20220807,20220802,28376,SO62869,9
477,20220726,20220807,20220802,28376,SO62869,5
606,20220726,20220807,20220802,26949,SO62870,540
529,20220726,20220807,20220802,26949,SO62870,4
538,20220726,20220807,20220802,26949,SO62870,21
562,20220726,20220807,20220802,14186,SO62871,2384
479,20220726,20220807,20220802,14186,SO62871,9
477,20220726,20220807,20220802,14186,SO62871,5
222,20220726,20220807,20220802,14186,SO62871,35
561,20220726,20220807,20220802,13584,SO62872,2384
541,20220726,20220807,20220802,13584,SO62872,29
530,20220726,20220807,20220802,13584,SO62872,5
222,20220726,20220807,20220802,13584,SO62872,35
564,20220726,20220807,20220802,11765,SO62873,2384
214,20220726,20220807,20220802,11765,SO62873,35
488,20220726,20220807,20220802,11765,SO62873,54
604,20220726,20220807,20220802,23098,SO62874,540
538,20220726,20220807,20220802,23098,SO62874,21
480,20220726,20220807,20220802,23098,SO62874,2
479,20220727,20220808,20220803,11223,SO62875,9
477,20220727,20220808,20220803,11223,SO62875,5
231,20220727,20220808,20220803,11223,SO62875,50
463,20220727,20220808,20220803,11223,SO62875,24
222,20220727,20220808,20220803,11300,SO62876,35
214,20220727,20220808,20220803,28591,SO62877,35
529,20220727,20220808,20220803,15132,SO62878,4
539,20220727,20220808,20220803,15132,SO62878,25
487,20220727,20220808,20220803,15132,SO62878,55
481,20220727,20220808,20220803,15132,SO62878,9
539,20220727,20220808,20220803,15123,SO62879,25
529,20220727,20220808,20220803,15123,SO62879,4
480,20220727,20220808,20220803,15123,SO62879,2
536,20220727,20220808,20220803,17236,SO62880,30
480,20220727,20220808,20220803,17236,SO62880,2
528,20220727,20220808,20220803,21890,SO62881,5
537,20220727,20220808,20220803,21890,SO62881,35
477,20220727,20220808,20220803,22922,SO62882,5
487,20220727,20220808,20220803,22922,SO62882,55
482,20220727,20220808,20220803,22922,SO62882,9
476,20220727,20220808,20220803,13159,SO62883,70
491,20220727,20220808,20220803,13159,SO62883,54
528,20220727,20220808,20220803,25825,SO62884,5
376,20220727,20220808,20220803,24053,SO62885,2443
353,20220727,20220808,20220803,12219,SO62886,2320
478,20220727,20220808,20220803,12219,SO62886,10
477,20220727,20220808,20220803,12219,SO62886,5
489,20220727,20220808,20220803,12219,SO62886,54
353,20220727,20220808,20220803,15084,SO62887,2320
478,20220727,20220808,20220803,15084,SO62887,10
477,20220727,20220808,20220803,15084,SO62887,5
472,20220727,20220808,20220803,15084,SO62887,64
480,20220727,20220808,20220803,11620,SO62888,2
237,20220727,20220808,20220803,11507,SO62889,50
237,20220727,20220808,20220803,11848,SO62890,50
539,20220727,20220808,20220803,28994,SO62891,25
530,20220727,20220808,20220803,27204,SO62892,5
535,20220727,20220808,20220803,26454,SO62893,25
480,20220727,20220808,20220803,26454,SO62893,2
541,20220727,20220808,20220803,26803,SO62894,29
530,20220727,20220808,20220803,26803,SO62894,5
487,20220727,20220808,20220803,26803,SO62894,55
535,20220727,20220808,20220803,25956,SO62895,25
528,20220727,20220808,20220803,11300,SO62896,5
535,20220727,20220808,20220803,11300,SO62896,25
477,20220727,20220808,20220803,11300,SO62896,5
478,20220727,20220808,20220803,11300,SO62896,10
471,20220727,20220808,20220803,11300,SO62896,64
528,20220727,20220808,20220803,24227,SO62897,5
536,20220727,20220808,20220803,24227,SO62897,30
536,20220727,20220808,20220803,22360,SO62898,30
528,20220727,20220808,20220803,22360,SO62898,5
477,20220727,20220808,20220803,22360,SO62898,5
478,20220727,20220808,20220803,22360,SO62898,10
225,20220727,20220808,20220803,22360,SO62898,9
536,20220727,20220808,20220803,22237,SO62899,30
476,20220727,20220808,20220803,19694,SO62900,70
477,20220727,20220808,20220803,12182,SO62901,5
477,20220727,20220808,20220803,16644,SO62902,5
528,20220727,20220808,20220803,15773,SO62903,5
214,20220727,20220808,20220803,15773,SO62903,35
467,20220727,20220808,20220803,15773,SO62903,24
485,20220727,20220808,20220803,14000,SO62904,22
487,20220727,20220808,20220803,14000,SO62904,55
484,20220727,20220808,20220803,14000,SO62904,8
485,20220727,20220808,20220803,14035,SO62905,22
214,20220727,20220808,20220803,14035,SO62905,35
481,20220727,20220808,20220803,14035,SO62905,9
528,20220727,20220808,20220803,17853,SO62906,5
535,20220727,20220808,20220803,17853,SO62906,25
539,20220727,20220808,20220803,20582,SO62907,25
529,20220727,20220808,20220803,20582,SO62907,4
222,20220727,20220808,20220803,20582,SO62907,35
490,20220727,20220808,20220803,20582,SO62907,54
465,20220727,20220808,20220803,20582,SO62907,24
478,20220727,20220808,20220803,13664,SO62908,10
477,20220727,20220808,20220803,13664,SO62908,5
477,20220727,20220808,20220803,21821,SO62909,5
214,20220727,20220808,20220803,21821,SO62909,35
225,20220727,20220808,20220803,21821,SO62909,9
529,20220727,20220808,20220803,18007,SO62910,4
214,20220727,20220808,20220803,18007,SO62910,35
530,20220727,20220808,20220803,16321,SO62911,5
217,20220727,20220808,20220803,16321,SO62911,35
231,20220727,20220808,20220803,16321,SO62911,50
541,20220727,20220808,20220803,12554,SO62912,29
530,20220727,20220808,20220803,14528,SO62913,5
530,20220727,20220808,20220803,17087,SO62914,5
487,20220727,20220808,20220803,17087,SO62914,55
480,20220727,20220808,20220803,17087,SO62914,2
528,20220727,20220808,20220803,11285,SO62915,5
537,20220727,20220808,20220803,11285,SO62915,35
485,20220727,20220808,20220803,11285,SO62915,22
472,20220727,20220808,20220803,11285,SO62915,64
537,20220727,20220808,20220803,11229,SO62916,35
528,20220727,20220808,20220803,11229,SO62916,5
480,20220727,20220808,20220803,11229,SO62916,2
537,20220727,20220808,20220803,11205,SO62917,35
537,20220727,20220808,20220803,11729,SO62918,35
528,20220727,20220808,20220803,11729,SO62918,5
222,20220727,20220808,20220803,11729,SO62918,35
234,20220727,20220808,20220803,11729,SO62918,50
537,20220727,20220808,20220803,12195,SO62919,35
485,20220727,20220808,20220803,12195,SO62919,22
463,20220727,20220808,20220803,12195,SO62919,24
214,20220727,20220808,20220803,12195,SO62919,35
231,20220727,20220808,20220803,12545,SO62920,50
214,20220727,20220808,20220803,11573,SO62921,35
590,20220727,20220808,20220803,14640,SO62922,769
528,20220727,20220808,20220803,14640,SO62922,5
536,20220727,20220808,20220803,14640,SO62922,30
484,20220727,20220808,20220803,14640,SO62922,8
363,20220727,20220808,20220803,12110,SO62923,2295
478,20220727,20220808,20220803,12110,SO62923,10
477,20220727,20220808,20220803,12110,SO62923,5
357,20220727,20220808,20220803,14472,SO62924,2320
485,20220727,20220808,20220803,14472,SO62924,22
480,20220727,20220808,20220803,14472,SO62924,2
486,20220727,20220808,20220803,14472,SO62924,159
353,20220727,20220808,20220803,14477,SO62925,2320
485,20220727,20220808,20220803,14477,SO62925,22
562,20220727,20220808,20220803,11334,SO62926,2384
222,20220727,20220808,20220803,11334,SO62926,35
575,20220727,20220808,20220803,14183,SO62927,2384
481,20220727,20220808,20220803,14183,SO62927,9
576,20220727,20220808,20220803,16199,SO62928,2384
214,20220727,20220808,20220803,16199,SO62928,35
583,20220727,20220808,20220803,23421,SO62929,1701
529,20220727,20220808,20220803,23421,SO62929,4
539,20220727,20220808,20220803,23421,SO62929,25
217,20220727,20220808,20220803,23421,SO62929,35
372,20220727,20220808,20220803,20456,SO62930,2443
484,20220727,20220808,20220803,20456,SO62930,8
378,20220727,20220808,20220803,20608,SO62931,2443
477,20220727,20220808,20220803,20608,SO62931,5
479,20220727,20220808,20220803,20608,SO62931,9
363,20220727,20220808,20220803,13133,SO62932,2295
478,20220727,20220808,20220803,13133,SO62932,10
477,20220727,20220808,20220803,13133,SO62932,5
222,20220727,20220808,20220803,13133,SO62932,35
359,20220727,20220808,20220803,13620,SO62933,2295
485,20220727,20220808,20220803,13620,SO62933,22
487,20220727,20220808,20220803,13620,SO62933,55
484,20220727,20220808,20220803,13620,SO62933,8
359,20220727,20220808,20220803,13630,SO62934,2295
537,20220727,20220808,20220803,13630,SO62934,35
485,20220727,20220808,20220803,13630,SO62934,22
478,20220727,20220808,20220803,13630,SO62934,10
477,20220727,20220808,20220803,13630,SO62934,5
480,20220727,20220808,20220803,13630,SO62934,2
359,20220727,20220808,20220803,13955,SO62935,2295
478,20220727,20220808,20220803,13955,SO62935,10
472,20220727,20220808,20220803,13955,SO62935,64
477,20220727,20220808,20220803,13955,SO62935,5
564,20220727,20220808,20220803,26070,SO62936,2384
225,20220727,20220808,20220803,26070,SO62936,9
604,20220727,20220808,20220803,23269,SO62937,540
214,20220727,20220808,20220803,23269,SO62937,35
604,20220727,20220808,20220803,23204,SO62938,540
477,20220727,20220808,20220803,23204,SO62938,5
479,20220727,20220808,20220803,23204,SO62938,9
225,20220727,20220808,20220803,23204,SO62938,9
384,20220727,20220808,20220803,20481,SO62939,1120
234,20220727,20220808,20220803,20481,SO62939,50
384,20220727,20220808,20220803,20526,SO62940,1120
228,20220727,20220808,20220803,20526,SO62940,50
386,20220727,20220808,20220803,19829,SO62941,1120
529,20220727,20220808,20220803,19829,SO62941,4
539,20220727,20220808,20220803,19829,SO62941,25
482,20220727,20220808,20220803,19829,SO62941,9
580,20220727,20220808,20220803,17533,SO62942,1701
217,20220727,20220808,20220803,17533,SO62942,35
584,20220727,20220808,20220803,26966,SO62943,540
479,20220727,20220808,20220803,26966,SO62943,9
477,20220727,20220808,20220803,26966,SO62943,5
214,20220727,20220808,20220803,26966,SO62943,35
584,20220727,20220808,20220803,13540,SO62944,540
479,20220727,20220808,20220803,13540,SO62944,9
574,20220727,20220808,20220803,25744,SO62945,2384
541,20220727,20220808,20220803,25744,SO62945,29
530,20220727,20220808,20220803,25744,SO62945,5
480,20220727,20220808,20220803,25744,SO62945,2
484,20220727,20220808,20220803,25744,SO62945,8
214,20220728,20220809,20220804,11960,SO62946,35
478,20220728,20220809,20220804,15261,SO62947,10
477,20220728,20220809,20220804,15261,SO62947,5
